단축코드,표준코드,한글명,그룹코드,시가총액규모,지수업종대분류,지수업종중분류,지수업종소분류,제조업,저유동성,지배구조지수종목,KOSPI200섹터업종,KOSPI100,KOSPI50,KRX,ETP,ELW발행,KRX100,KRX자동차,KRX반도체,KRX바이오,KRX은행,SPAC,KRX에너지화학,KRX철강,단기과열,KRX미디어통신,KRX건설,Non1,KRX증권,KRX선박,KRX섹터_보험,KRX섹터_운송,SRI,기준가,매매수량단위,시간외수량단위,거래정지,정리매매,관리종목,시장경고,경고예고,불성실공시,우회상장,락구분,액면변경,증자구분,증거금비율,신용가능,신용기간,전일거래량,액면가,상장일자,상장주수,자본금,결산월,공모가,우선주,공매도과열,이상급등,KRX300,KOSPI,매출액,영업이익,경상이익,당기순이익,ROE,기준년월,시가총액,그룹사코드,회사신용한도초과,담보대출가능,대주가능
145720,KR7145720009,덴티움,ST,2.0,0,14,0,Y,N,,0,N,N,Y,,N,N,,,,,N,,,0,,,,,,,,,128100,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,86249,500,20170315,11068,6184415000,12.0,,0,,N,Y,Y,2690,840,828,625,20.63,20230930.0,14179,,N,N,N
145850,KR7145850004,TREX 펀더멘탈 200,EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,36560,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,9,0,20110923,250,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,91,,N,N,N
145990,KR7145990008,삼양사,ST,3.0,0,5,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,44000,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,14865,5000,20111205,10313,51567245000,12.0,,0,,N,N,Y,20135,886,1277,1021,8.51,20230930.0,4537,,N,N,N
145995,KR7145991006,삼양사우,ST,0.0,0,5,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,25150,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,724,5000,20111205,370,1850350000,12.0,,1,,N,N,N,0,0,0,0,0.0,,93,,N,N,N
147970,KR7147970008,TIGER 모멘텀,EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,24160,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,0,0,20111026,220,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,53,,N,N,N
148020,KR7148020001,KBSTAR 200,EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,33700,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,180525,0,20111020,37000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,12469,,N,N,N
148070,KR7148070006,KOSEF 국고채10년,EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,110825,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,6225,0,20111020,5210,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,5773,,N,N,N
150460,KR7150460004,TIGER 중국소비테마,EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,6150,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,10908,0,20111216,14520,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,892,,N,N,N
152100,KR7152100004,ARIRANG 200,EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,34050,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,41070,0,20120110,17350,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,5907,,N,N,N
152380,KR7152380002,KODEX 국채선물10년,EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,63655,1,1,N,N,N,0,N,N,N,0,0,0,40,N,90,2884,0,20120120,1224,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,779,,N,N,N
152500,KR7152500005,ACE 레버리지,EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,6475,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2680,0,20120127,1300,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,84,,N,N,N
152550,KR7152550000,한국ANKOR유전,MF,,0,0,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,359,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3059186,0,20120308,70020,350100000000,,,0,,N,N,N,0,0,0,0,0.0,,251,,N,N,N
152870,KR7152870002,파워 200,EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,33700,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,45,0,20120213,1250,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,421,,N,N,N
153130,KR7153130000,KODEX 단기채권,EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,107790,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,7576,0,20120222,7093,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,7645,,N,N,N
153270,KR7153270004,KOSEF 코스피100,EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,25165,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,59,0,20120228,300,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,75,,N,N,N
155660,KR7155660004,DSR,ST,3.0,0,11,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,4430,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,9130,500,20130515,16000,8000000000,12.0,,0,,N,N,Y,2228,193,187,149,9.52,20230930.0,708,,N,N,N
155900,KR7155900004,바다로19호,SC,3.0,0,26,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,0,1,1,Y,N,N,0,N,N,N,0,0,0,100,N,90,0,5000,20120629,15200,76000020000,,,0,,N,N,Y,0,0,0,0,0.0,,0,,N,N,N
156080,KR7156080004,KODEX MSCI Korea,EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,15735,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,28,0,20120430,500,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,78,,N,N,N
157450,KR7157450008,TIGER 단기통안채,EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,105230,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,6323,0,20120516,6779,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,7133,,N,N,N
157490,KR7157490004,TIGER 소프트웨어,EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,8965,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,300520,0,20120516,10660,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,955,,N,N,N
157500,KR7157500000,TIGER 증권,EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,4160,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,6777,0,20120516,1200,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,49,,N,N,N
159800,KR7159800002,마이티 코스피100,EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,25650,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2,0,20120705,280,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,71,,N,N,N
160580,KR7160580007,TIGER 구리실물,EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,9690,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,15679,0,20121217,2350,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,227,,N,N,N
161000,KR7161000005,애경케미칼,ST,2.0,0,8,0,Y,N,N,0,N,N,Y,,N,N,N,N,N,N,N,Y,N,0,N,N,,N,N,N,N,N,12410,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,977064,500,20120917,48648,24324354500,12.0,,0,,N,N,Y,13718,368,374,303,5.59,20230930.0,6037,,N,N,N
161390,KR7161390000,한국타이어앤테크놀로지,ST,1.0,0,8,0,Y,N,N,8,Y,N,Y,,N,Y,Y,N,N,N,N,N,N,0,N,N,,N,N,N,N,Y,45600,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,165576,500,20121004,123875,61937534500,12.0,,0,,N,Y,Y,67076,8355,7672,5377,7.71,20230930.0,56487,912,N,N,N
161510,KR7161510003,ARIRANG 고배당주,EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,12185,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,71795,0,20120829,16230,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1977,,N,N,N
161890,KR7161890009,한국콜마,ST,2.0,0,8,0,Y,N,N,7,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,47950,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,63601,500,20121019,22881,11440590000,12.0,,0,,N,Y,Y,16038,988,791,689,10.15,20230930.0,10971,,N,N,N
163560,KR7163560006,동일고무벨트,ST,3.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,6290,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,12889,500,20121019,13900,6950000000,12.0,,0,,N,N,Y,2695,142,134,103,6.76,20230930.0,874,,N,N,N
166400,KR7166400002,TIGER 200커버드콜5%OTM,EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,12060,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2197,0,20121025,500,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,60,,N,N,N
167860,KR7167860006,KOSEF 국고채10년레버리지,EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,103510,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,312,0,20121030,140,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,144,,N,N,N
168300,KR7168300002,KTOP 코스피50,EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,23540,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,322,0,20121112,165,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,38,,N,N,N
168490,KR7168490001,한국패러랠,MF,,0,0,0,N,Y,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,1490,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,6628,0,20130419,80020,400100000000,,,0,,N,N,N,0,0,0,0,0.0,,1192,,N,N,N
168580,KR7168580009,ACE 중국본토CSI300,EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,22725,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,551,0,20121129,4940,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1122,,N,N,N
169950,KR7169950003,KODEX 차이나A50,EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,16990,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,762,0,20130121,1500,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,254,,N,N,N
170900,KR7170900005,동아에스티,ST,2.0,0,9,0,Y,N,N,0,N,N,Y,,N,N,N,N,Y,N,N,N,N,0,N,N,,N,N,N,N,N,58700,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,11922,5000,20130408,8614,43074825000,12.0,,0,,N,N,Y,4829,154,196,122,3.55,20230930.0,5056,,N,N,N
174350,KR7174350009,TIGER 로우볼,EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,11535,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,372,0,20130620,880,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,101,,N,N,N
174360,KR7174360008,KBSTAR 중국본토대형주CSI100,EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,15225,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5455,0,20130604,3600,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,548,,N,N,N
175330,KR7175330000,JB금융지주,ST,2.0,0,21,0,N,N,N,6,N,N,Y,,N,N,N,N,N,Y,N,N,N,0,N,N,,N,N,N,N,N,10900,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,311189,5000,20130718,196982,984914470000,12.0,,0,,N,Y,Y,19866,4431,4440,3344,13.81,20230630.0,21471,,N,N,N
176950,KR7176950004,KODEX 국채선물10년인버스,EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,55380,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,157,0,20130531,120,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,66,,N,N,N
178920,KR7178920005,PI첨단소재,ST,2.0,0,8,0,Y,N,N,4,N,N,Y,,N,N,N,N,N,N,N,Y,N,0,N,N,,N,N,N,N,N,30750,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,87793,500,20210809,29366,14683161000,12.0,,0,,N,Y,Y,2764,521,540,457,13.7,20221231.0,9030,,N,N,N
180640,KR7180640005,한진칼,ST,1.0,0,19,0,N,N,N,9,Y,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,Y,N,53500,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,41858,2500,20130916,66762,166905697500,12.0,,0,,N,Y,Y,2048,366,4275,3628,18.17,20230930.0,35717,926,N,N,N
18064K,KR718064K016,한진칼우,ST,0.0,0,19,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,25500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3186,2500,20130916,536,1341915000,12.0,,9,,N,N,N,0,0,0,0,0.0,,136,,N,N,N
181480,KR7181480005,ACE 미국다우존스리츠(합성 H),EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,72690,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,74,0,20130801,180,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,130,,N,N,N
181710,KR7181710005,NHN,ST,2.0,0,26,0,N,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,23000,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,38020,500,20130829,34936,18758957500,12.0,,0,,N,Y,Y,16713,634,751,490,3.92,20230930.0,8035,,N,N,N
182480,KR7182480004,TIGER 미국MSCI리츠(합성 H),EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,11370,1,1,N,N,N,0,N,N,N,0,0,0,40,N,90,13899,0,20131010,9400,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1068,,N,N,N
182490,KR7182490003,TIGER 단기선진하이일드(합성 H),EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,12545,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,774,0,20140324,1200,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,150,,N,N,N
183190,KR7183190008,아세아시멘트,ST,3.0,0,10,0,Y,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,Y,,N,N,N,N,N,10650,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,121825,500,20131106,38958,19479045000,12.0,,0,,N,N,Y,8864,1066,820,631,8.42,20230930.0,4149,,N,N,N
183700,KR7183700004,KBSTAR 채권혼합,EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,59400,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,43,0,20131017,240,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,142,,N,N,N
183710,KR7183710003,KBSTAR 주식혼합,EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,38260,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1,0,20131017,200,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,76,,N,N,N
185680,KR7185680006,KODEX 미국S&P바이오(합성),EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,20840,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3765,0,20131031,506,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,105,,N,N,N
185750,KR7185750007,종근당,ST,2.0,0,9,0,Y,N,N,A,N,N,Y,,N,N,N,N,Y,N,N,N,N,0,N,N,,N,N,N,N,N,122000,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,165710,2500,20131206,12568,31421160000,12.0,,0,,N,N,Y,11648,1322,1314,1255,24.48,20230930.0,15333,,N,N,N
189400,KR7189400005,ARIRANG 글로벌MSCI(합성 H),EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,16235,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,75,0,20131210,390,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,63,,N,N,N
190620,KR7190620005,ACE 단기통안채,EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,103325,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,4518,0,20131223,1467,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1515,,N,N,N
192080,KR7192080000,더블유게임즈,ST,2.0,0,26,0,N,N,N,8,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,45600,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,25939,500,20190312,18190,9187251000,12.0,,0,,N,Y,Y,4289,1505,1834,1455,18.94,20230930.0,8294,,N,N,N
192090,KR7192090009,TIGER 차이나CSI300,EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,8455,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,28036,0,20140217,24450,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,2067,,N,N,N
192400,KR7192400000,쿠쿠홀딩스,ST,2.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,16590,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,31366,100,20140806,35562,3556218500,12.0,,0,,N,N,Y,5565,624,1067,930,12.34,20230930.0,5899,,N,N,N
192650,KR7192650000,드림텍,ST,2.0,0,13,0,Y,N,,0,N,N,N,,N,N,,,,,N,,,0,,,,,,,,,11450,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,521070,100,20190314,68706,7160034800,12.0,,0,,N,N,Y,7823,267,369,269,4.57,20230930.0,7866,,N,N,N
192720,KR7192720001,파워 고배당저변동성,EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,28640,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,60,0,20140220,240,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,68,,N,N,N
192820,KR7192820009,코스맥스,ST,2.0,0,8,0,Y,N,N,7,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,113300,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,75906,500,20140407,11349,5674754500,12.0,,0,,N,Y,Y,13408,932,741,390,12.03,20230930.0,12858,,N,N,N
194370,KR7194370003,제이에스코퍼레이션,ST,3.0,0,0,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,16900,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,53207,100,20160204,13335,1333560100,12.0,,0,,N,N,Y,6434,605,554,438,20.97,20230930.0,2253,,N,N,N
195870,KR7195870001,해성디에스,ST,2.0,0,13,0,Y,N,N,0,N,N,Y,,N,N,N,Y,N,N,N,N,N,0,N,N,,N,N,N,N,N,52800,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,130172,5000,20160624,17000,85000000000,12.0,,0,,N,Y,Y,5271,862,939,738,20.65,20230930.0,8976,,N,N,N
195920,KR7195920004,TIGER 일본TOPIX(합성 H),EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,20120,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,152,0,20140430,500,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,100,,N,N,N
195930,KR7195930003,TIGER 유로스탁스50(합성 H),EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,15325,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,7134,0,20140430,2200,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,337,,N,N,N
195970,KR7195970009,ARIRANG 선진국MSCI(합성 H),EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,10775,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,9973,0,20140513,1280,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,137,,N,N,N
195980,KR7195980008,ARIRANG 신흥국MSCI(합성 H),EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,8895,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,34475,0,20140513,8040,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,715,,N,N,N
196030,KR7196030001,ACE 일본TOPIX레버리지(H),EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,32605,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,178,0,20140616,500,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,163,,N,N,N
196230,KR7196230007,KBSTAR 단기통안채,EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,109765,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,105612,0,20140519,4146,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,4550,,N,N,N
200030,KR7200030005,KODEX 미국S&P500산업재(합성),EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,24050,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,433,0,20140612,574,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,138,,N,N,N
200250,KR7200250009,KOSEF 인도Nifty50(합성),EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,19985,1,1,N,N,N,0,N,N,N,0,0,0,40,N,90,42138,0,20140626,9000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1798,,N,N,N
200880,KR7200880003,서연이화,ST,2.0,0,15,0,Y,N,N,0,N,N,Y,,N,N,Y,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,17380,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,368511,500,20140808,27028,13514218500,12.0,,0,,N,N,Y,26007,1473,1560,1301,20.72,20230930.0,4697,,N,N,N
203780,KR7203780002,TIGER 미국나스닥바이오,EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,18380,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3514,0,20140827,1880,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,345,,N,N,N
204210,KR7204210009,모두투어리츠,RT,3.0,0,26,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,,,,,,,9810,1,1,N,N,N,1,Y,N,N,0,0,0,100,N,90,600638,5000,20160922,7826,39134075000,,,0,,N,N,Y,0,0,0,0,0.0,,767,,N,N,N
204320,KR7204320006,HL만도,ST,2.0,0,15,0,Y,N,N,8,N,N,Y,,N,N,Y,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,36350,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,84790,1000,20141006,46957,46957120000,12.0,,0,,N,Y,Y,62027,2287,1839,1140,6.0,20230930.0,17068,,N,N,N
204450,KR7204450001,KODEX 차이나H레버리지(H),EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,1590,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,626696,0,20140912,35000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,556,,N,N,N
204480,KR7204480008,TIGER 차이나CSI300레버리지(합성),EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,13955,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,64450,0,20140901,6300,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,879,,N,N,N
205720,KR7205720006,ACE 일본TOPIX인버스(합성 H),EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,3065,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,7739,0,20140929,1700,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,52,,N,N,N
207940,KR7207940008,삼성바이오로직스,ST,1.0,0,9,0,Y,N,,A,Y,Y,Y,,Y,Y,,,,,N,,,0,,,,,,,,,703000,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,52956,2500,20161110,71174,177935000000,12.0,,0,,N,Y,Y,26211,7637,7643,5670,8.16,20230930.0,500353,511,N,N,N
210540,KR7210540001,디와이파워,ST,3.0,0,12,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,12500,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,13514,500,20150115,11041,5520854000,12.0,,0,,N,N,Y,3320,314,312,236,12.5,20230930.0,1380,,N,N,N
210780,KR7210780003,TIGER 코스피고배당,EF,,0,0,0,N,N,N,0,N,N,N,2.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,13730,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3255,0,20141205,2100,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,288,,N,N,N
